#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
486666	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Affinity Capture-MS	physical	Kraft C (2003)	PUBMED:14657031	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
556587	9798	29882	115141	118937	-	RP11-350O14.5	IST1	ANAPC2	OLC1	APC2	Affinity Capture-Western	physical	Zhang X (2011)	PUBMED:21439932	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P53990	B4DXC9	NP_055576|NP_001257905|NP_001257904|NP_001257907|NP_001257906|NP_001257908	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
576199	668450	29882	580243	118937	mCG_56052	RP11-350O14.5	Gm9174	ANAPC2	EG668450	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
576212	52563	29882	206665	118937	-	RP11-350O14.5	Cdc23	ANAPC2	6030435O18|D18Ertd243e	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8BGZ4	G3X8W7	NP_848124	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577010	17222	29882	201352	118937	RP23-464B2.2	RP11-350O14.5	Anapc1	ANAPC2	2610021O03Rik|AI047775|AI853536|AW547281|Apc1|Mcpr|tsg24	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	P53995	-	NP_032595	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577106	99152	29882	221196	118937	RP23-132N23.17-001	RP11-350O14.5	Anapc2	ANAPC2	9230107K09Rik|AL024279|Apc2|Emi4|Imi4|mKIAA1406	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8BZQ7	-	NP_780509	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577197	12236	29882	198405	118937	RP23-204G5.1	RP11-350O14.5	Bub1b	ANAPC2	AU045529|BUBR1	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q9Z1S0	Q3UZD6	NP_033903	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577307	12534	29882	198624	118937	-	RP11-350O14.5	Cdk1	ANAPC2	Cdc2|Cdc2a|p34[CDC2]	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	P11440	-	NP_031685	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577319	107995	29882	223749	118937	RP23-145E1.5	RP11-350O14.5	Cdc20	ANAPC2	2310042N09Rik|C87100|p55CDC	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q9JJ66	-	NP_075712	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577582	69957	29882	213776	118937	-	RP11-350O14.5	Cdc16	ANAPC2	2700071J12Rik|2810431D22Rik|APC6	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8R349	Q3TI84	NP_081552	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
577642	59008	29882	208479	118937	MNCb-2778	RP11-350O14.5	Anapc5	ANAPC2	2510006G12Rik|AA408751|AA536819|AA986414|APC5|Anpc5	APC2	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8BTZ4	Q3UFC2|Q3TWF7|Q3U5Y4|Q3U981	NP_067480|NP_001276447|NP_001276446|NP_001276449|NP_001276448|NP_001035956	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Mus musculus	Homo sapiens
601386	7353	29882	113200	118937	-	RP11-350O14.5	UFD1L	ANAPC2	UFD1	APC2	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q92890	Q541A5	NP_001349839|NP_005650|NP_001030324	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
605035	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Affinity Capture-MS	physical	Lara-Gonzalez P (2011)	PUBMED:22193957	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
611853	2043	29882	108357	118937	-	RP11-350O14.5	EPHA4	ANAPC2	HEK8|SEK|TYRO1	APC2	Affinity Capture-Western	physical	Fu AK (2011)	PUBMED:21186356	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P54764	A0A024R452|E9PG71|Q58F15	NP_004429|NP_001291465|NP_001291466	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
611854	29882	2043	118937	108357	RP11-350O14.5	-	ANAPC2	EPHA4	APC2	HEK8|SEK|TYRO1	Affinity Capture-Western	physical	Fu AK (2011)	PUBMED:21186356	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UJX6	-	NP_037498	P54764	A0A024R452|E9PG71|Q58F15	NP_004429|NP_001291465|NP_001291466	-	-	-	-	-	-	Homo sapiens	Homo sapiens
611855	29882	2890	118937	109147	RP11-350O14.5	-	ANAPC2	GRIA1	APC2	GLUH1|GLUR1|GLURA|GluA1|HBGR1	Affinity Capture-Western	physical	Fu AK (2011)	PUBMED:21186356	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UJX6	-	NP_037498	P42261	Q59GL5	NP_001244949|NP_001244948|NP_001107655|NP_000818|NP_001244952|NP_001244950|NP_001244951	-	-	-	-	-	-	Homo sapiens	Homo sapiens
613044	56916	29882	121244	118937	-	RP11-350O14.5	SMARCAD1	ANAPC2	ADERM|ETL1|HEL1	APC2	Affinity Capture-MS	physical	Rowbotham SP (2011)	PUBMED:21549307	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H4L7	-	NP_001362784|NP_001362785|NP_001362786|NP_001362787|NP_001362788|NP_064544|NP_001241878|NP_001121901|NP_001121902	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668169	991	29882	107427	118937	-	RP11-350O14.5	CDC20	ANAPC2	CDC20A|bA276H19.3|p55CDC	APC2	Affinity Capture-Western	physical	Jia L (2011)	PUBMED:21937719	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q12834	-	NP_001246	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
678823	5925	29882	111860	118937	RP11-174I10.1	RP11-350O14.5	RB1	ANAPC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	APC2	Affinity Capture-Western	physical	Binne UK (2007)	PUBMED:17187060	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06400	A0A024RDV3	NP_000312	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
678828	5925	29882	111860	118937	RP11-174I10.1	RP11-350O14.5	RB1	ANAPC2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	APC2	Co-fractionation	physical	Binne UK (2007)	PUBMED:17187060	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06400	A0A024RDV3	NP_000312	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
679407	22981	29882	116630	118937	RP4-691N24.1	RP11-350O14.5	NINL	ANAPC2	NLP|dJ691N24.1	APC2	Affinity Capture-Western	physical	Wang Y (2007)	PUBMED:17403670	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y2I6	-	NP_001305155|NP_079452	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682838	26232	29882	117623	118937	-	RP11-350O14.5	FBXO2	ANAPC2	FBG1|FBX2|Fbs1|NFB42|OCP1	APC2	Affinity Capture-Western	physical	Wen H (2010)	PUBMED:21135578	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UK22	-	NP_036300	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682839	29882	51343	118937	119489	RP11-350O14.5	-	ANAPC2	FZR1	APC2	CDC20C|CDH1|FZR|FZR2|HCDH|HCDH1	Affinity Capture-Western	physical	Wen H (2010)	PUBMED:21135578	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UJX6	-	NP_037498	Q9UM11	-	NP_057347|NP_001129669|NP_001129670	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682845	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Affinity Capture-Western	physical	Dube P (2005)	PUBMED:16364912	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682850	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Affinity Capture-MS	physical	Dube P (2005)	PUBMED:16364912	9606	9606	Low Throughput	-	-	Bait detected by amino acid composition	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
683493	80196	29882	123169	118937	-	RP11-350O14.5	RNF34	ANAPC2	CARP-1|CARP1|RFI|RIF|RIFF|hRFI	APC2	Affinity Capture-Western	physical	Puliyappadamba VT (2011)	PUBMED:21903591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q969K3	A0A087WTM5	NP_919247|NP_001243787|NP_079402	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
683494	29882	80196	118937	123169	RP11-350O14.5	-	ANAPC2	RNF34	APC2	CARP-1|CARP1|RFI|RIF|RIFF|hRFI	Affinity Capture-Western	physical	Puliyappadamba VT (2011)	PUBMED:21903591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UJX6	-	NP_037498	Q969K3	A0A087WTM5	NP_919247|NP_001243787|NP_079402	-	-	-	-	-	-	Homo sapiens	Homo sapiens
689328	10987	29882	116183	118937	-	RP11-350O14.5	COPS5	ANAPC2	CSN5|JAB1|MOV-34|SGN5	APC2	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged COPS5|exogenous expression of bait	-	BIOGRID	Q92905	A0A024R7W9	NP_006828	Q9UJX6	-	NP_037498	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
691790	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Co-purification	physical	Holzmann J (2011)	PUBMED:21043528	9606	9606	Low Throughput	-	-	figure 2.	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695575	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Affinity Capture-Western	physical	Lee SJ (2012)	PUBMED:22280307	9606	9606	Low Throughput	-	-	figure 5.	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716283	991	29882	107427	118937	-	RP11-350O14.5	CDC20	ANAPC2	CDC20A|bA276H19.3|p55CDC	APC2	Affinity Capture-Western	physical	Zhang Y (2001)	PUBMED:11438673	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q12834	-	NP_001246	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716291	4085	29882	110260	118937	-	RP11-350O14.5	MAD2L1	ANAPC2	HSMAD2|MAD2	APC2	Affinity Capture-Western	physical	Zhang Y (2001)	PUBMED:11438673	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13257	-	NP_002349	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719061	996	29882	107431	118937	-	RP11-350O14.5	CDC27	ANAPC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	APC2	Affinity Capture-Western	physical	Hayes MJ (2006)	PUBMED:16648845	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
728006	26271	29882	117655	118937	RP1-101K10.5	RP11-350O14.5	FBXO5	ANAPC2	EMI1|FBX5|Fbxo31	APC2	Reconstituted Complex	physical	Miller JJ (2006)	PUBMED:16921029	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UKT4	-	NP_036309|NP_001135994	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740739	29882	996	118937	107431	RP11-350O14.5	-	ANAPC2	CDC27	APC2	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.985	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	P30260	G5EA36|B4DL80	NP_001339980|NP_001280018|NP_001339964|NP_001280020|NP_001107563|NP_001339979|NP_001339978|NP_001247|NP_001339976	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740812	29882	64682	118937	122229	RP11-350O14.5	-	ANAPC2	ANAPC1	APC2	APC1|MCPR|TSG24	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.985	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q9H1A4	-	NP_073153	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740833	29882	51433	118937	119537	RP11-350O14.5	-	ANAPC2	ANAPC5	APC2	APC5	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.916	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q9UJX4	B4DFK4|F5H0F9	NP_001317418|NP_057321|NP_001131031	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740885	29882	8697	118937	114242	RP11-350O14.5	-	ANAPC2	CDC23	APC2	ANAPC8|APC8|CUT23	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	1.0	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q9UJX2	-	NP_004652	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740999	29882	8881	118937	114400	RP11-350O14.5	RP11-569D9.4	ANAPC2	CDC16	APC2	ANAPC6|APC6|CUT9	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.985	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q13042	Q7Z651|A0A024RDZ2	NP_001305446|NP_001305447|NP_003894|NP_001072113|NP_001317034|NP_001317033|NP_001317030	-	-	-	-	-	-	Homo sapiens	Homo sapiens
741269	29882	29945	118937	118982	RP11-350O14.5	-	ANAPC2	ANAPC4	APC2	APC4	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.931	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q9UJX5	B3KN47	NP_001273685|NP_037499	-	-	-	-	-	-	Homo sapiens	Homo sapiens
741371	29882	51434	118937	119538	RP11-350O14.5	-	ANAPC2	ANAPC7	APC2	APC7	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.768	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q9UJX3	Q69YV3|A0A024RBJ3|Q4KMX6	NP_001131136|NP_057322	-	-	-	-	-	-	Homo sapiens	Homo sapiens
741583	29882	10393	118937	115665	RP11-350O14.5	-	ANAPC2	ANAPC10	APC2	APC10|DOC1	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.987	-	Denoised score >= 0.75	-	BIOGRID	Q9UJX6	-	NP_037498	Q9UM13	-	NP_001243636|NP_001243637|NP_001243635|NP_001305296|NP_001243638|NP_001243639|NP_001243641|NP_001243640|NP_055700	-	-	-	-	-	-	Homo sapiens	Homo sapiens
809531	9656	29882	115014	118937	DAAP-285E11.7	RP11-350O14.5	MDC1	ANAPC2	NFBD1	APC2	Affinity Capture-MS	physical	Woods NT (2012)	PUBMED:22990118	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14676	A1Z5I9	NP_055456	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
809831	7158	29882	113011	118937	-	RP11-350O14.5	TP53BP1	ANAPC2	53BP1|p202	APC2	Affinity Capture-MS	physical	Woods NT (2012)	PUBMED:22990118	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q12888	-	NP_005648|NP_001135452|NP_001135451	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
814226	25906	29882	117412	118937	HSPC020	RP11-350O14.5	ANAPC15	ANAPC2	APC15|C11orf51	APC2	Affinity Capture-MS	physical	Uzunova K (2012)	PUBMED:23007861	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P60006	A0A024R5G0	NP_001265423|NP_001265422|NP_001265421|NP_001265420|NP_054761|NP_001265418|NP_001265419|NP_001265416|NP_001265417|NP_001265414|NP_001265415	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
829032	3320	29882	109552	118937	-	RP11-350O14.5	HSP90AA1	ANAPC2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	APC2	Affinity Capture-Luminescence	physical	Taipale M (2012)	PUBMED:22939624	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
834303	4087	29882	110262	118937	-	RP11-350O14.5	SMAD2	ANAPC2	JV18|JV18-1|MADH2|MADR2|hMAD-2|hSMAD2	APC2	Two-hybrid	physical	Colland F (2004)	PUBMED:15231748	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15796	B7Z5N5|Q53XR6	NP_001003652|NP_001129409|NP_005892	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
838191	155348	29882	1205538	118937	HIV1gp1	RP11-350O14.5	gag-pol	ANAPC2	-	APC2	Affinity Capture-MS	physical	Jaeger S (2012)	PUBMED:22190034	11676	9606	High Throughput	-	-	HIV1 gene: gag-pol P04585|PRO_0000223620|P04585#PRO_0000223620|NP_057849, protein: gag-pol P04585|PRO_0000223620|P04585#PRO_0000223620|NP_057849	-	BIOGRID	P04585	-	NP_057849	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
863098	6657	29882	112540	118937	-	RP11-350O14.5	SOX2	ANAPC2	ANOP3|MCOPS3	APC2	Affinity Capture-MS	physical	Cox JL (2013)	PUBMED:23667531	9606	9606	High Throughput	-	-	-	-	BIOGRID	P48431	-	NP_003097	Q9UJX6	-	NP_037498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
